review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Normalized_Rating,Review Length
R1RVW5RC5ROP38,B0D6W8GSL3,5.0 out of 5 stars Great speaker,Vanessa,5.0,"Omg this thing is amazing! I work remotely so I splurged a little and got this, was about to go with beats but why would you do that when there’s Bose! You can hear the bass through out my home, my family thinks I’m having a little party 🤣. The app has an equalizer which I found very handy! Amazing must have speaker!!!",2025-03-04,AFUDVI7K4U2G2CH45AGMKGKKJNTQ,False,0,Color: Blue Dusk,Bose SoundLink Flex,1.0,63
R1SJTVWFLWYTUL,B0D6W8GSL3,5.0 out of 5 stars Boston did it again. Bravo.,OMG,5.0,It was everything and more than I expected. The size is perfect. You can feel the quality In the materials. The sound is awesome. Another quality product from Bose.,2025-03-04,AFV4ZDPT5TP5ADZV3OU4I2SSKTLA,False,0,Color: Blue Dusk,Bose SoundLink Flex,1.0,29
RN9W776KCFEGY,B0D6W8GSL3,5.0 out of 5 stars The sound is incredible 🥰,Honey 🍯 bee 🐝,5.0,I love this Bose speaker 🔈 it’s easy to carry around and the sound is very good and last over 10 hours and the charging speed was quick! I took it to a gathering and everyone loved how it sounded. The only thing I didn’t like was it didn’t come with a plug in charger 🔌 I had to use one of my phone chargers but that was okay. The connectivity was quick once you download the app and turn on your Bluetooth! I will definitely get another one in different color I recommend it to you it’s a good investment.out of all my speakers from Sony to JBl this little speaker out shine them all the range the clarity wow I’m impressed!,2025-03-03,AEXQREUUDKLFC3XVAHIUGBTBU4BQ,False,3,Color: Blue Dusk,Bose SoundLink Flex,1.0,123
R19FPC4SYPDS4V,B0D6W8GSL3,5.0 out of 5 stars Best speaker ever,Mo,5.0,"This is one of the highest quality speakers I have ever seen. We got it to use there the hot tub, so feel safe if anything actually drops in, but the quality of the sound is shockingly good. Extremely highly recommend for all use travel or regular home use or anything else but especially perfect for outdoors as well.",2025-03-02,AHLSS4M6PBN3NSKMRIGN7THYDCTQ,False,0,Color: Blue Dusk,Bose SoundLink Flex,1.0,59
R2Z5SR54WK7Y5W,B0D6W8GSL3,5.0 out of 5 stars The name speaks for itself,Ronny Santiago,5.0,Great sound great quality great product,2025-03-02,AHCUF7SPM33D7HCF5CYTXQWIMXQA,False,0,Color: Black,Bose SoundLink Flex,1.0,6
R1DALGU98AAW,B0D6W8GSL3,5.0 out of 5 stars Small but Mighty,Skye-writer,5.0,"I'm hard of hearing and my old small puck shaped speaker no longer was good for listing to audio books while I worked. So, I got this and I am thrilled with it. It's clear and easy to listen to. Easy to charge and connect via bluetooth to any device. It's a game changer for me and I love it.",2025-03-01,AHJMTAZYYQ63U47PVYITTC222V4Q,False,0,Color: Blue Dusk,Bose SoundLink Flex,1.0,60
RSNPVBIA7DJN0,B0D6W8GSL3,5.0 out of 5 stars Best sound,D olivas,5.0,Best sound 👌,2025-02-28,AGSOJZXX5CTTPCSYZ5CNPVPHEAHA,False,0,Color: Alpine Sage,Bose SoundLink Flex,1.0,3
R1LIYN6YAGMFBL,B0D6W8GSL3,"5.0 out of 5 stars Bose does not disappoint: Amazing sound for a compact, portable speaker",Brian,5.0,"I wanted a speaker primarily for my home office to play music while I work from home. After reading reviews I decided on the Bose and wow, I'm glad I did. I've had other Bose products and regard the brand as among the upper echelon of sound equipment. For a very reasonable price the SoundLink Flex is impressive.Highs and mid-range are clear, and low-end is more substantial than expected fora compact design. The sound quality from such a small unit is amazing.Bluetooth connectivity to my iMac was a snap. This is a perfect portable sound solution, something you can take on vacation, to the park or beach, use around the house (pool, office, wherever). Would highly recommend and might just buy another.",2025-02-28,AHUFW7T6FROMK4E2MLFM2WLBGCLA,False,2,Color: Blue Dusk,Bose SoundLink Flex,1.0,122
R3U3FFJEW99LE4,B0D6W8GSL3,2.0 out of 5 stars Nothing like the old Bose SoundLink Speakers...,J. Gregory,2.0,"The sound quality on this one stands FAR inferior to prior SoundLink Bose speakers. I've had two others over the course of the past 10 years and this one barely holds a candle as far as sound/equalizer quality to my SoundLink Mini from 2018. Even with the App and reasonable modifications, it's just not up to snuff with other products on the market. I'll be returning mine and opting to explore other brands. Very disappointing.Oh but the color is cute...",2025-02-28,AFA5X7MGZEMZTAUZP6CKXXKBB6SA,False,0,Color: Blue Dusk,Bose SoundLink Flex,0.25,80
R1K6DVL7083TBK,B0D6W8GSL3,5.0 out of 5 stars I am blown away by how good they,Chrplunk,5.0,I originally got the Bang & Olafsen because I thought they would be better but I sent them back because of problems and these are half the price and twice as good!,2025-02-27,AG6ZQVT5NSYOVTQ4WT3X6FHWDREQ,False,0,Color: Alpine Sage,Bose SoundLink Flex,1.0,32
R21HO8JZ0I99QV,B0D6W8GSL3,5.0 out of 5 stars Great product,Lucy,5.0,I love the sound battery life is long the size is perfect it's I got the carry in case with it it fits perfectly it's not bulky it goes everywhere with me functional charging is very fast works very well have an awesome sauce day,2025-02-26,AE2YCI4QK6ASDZN7PQCD7ZQA4BNA,False,0,Color: Black,Bose SoundLink Flex,1.0,45
RWC9MV9JKB6A2,B0D6W8GSL3,5.0 out of 5 stars Bose does it again!,Christopher T. Dunlay,5.0,Great size! Color is nice. Sound quality is amazing!,2025-02-26,AEFPZSVNHGTILWO4ESSDUSCB3P6Q,False,0,Color: Blue Dusk,Bose SoundLink Flex,1.0,9
R1E5P0EQK7GUVR,B0D6W8GSL3,4.0 out of 5 stars Good sound - it's a Bose,Diane in Alb.,4.0,"Can connect to multiple devices. Good volume control. Good bass. Very portable. Fair battery life. My only ""complaint"" is that the Bose speaker greets you as you activate it ""Battery full, connected to.... devices."" The female voice sounds so dang bored. Luckily, she doesn't talk much. Does thankfully use (and includes) a USB-C cable so there's nothing new to buy.",2025-02-24,AGLMLWMBPYGIGQM7RFWBQLO3S2LA,False,1,Color: Black,Bose SoundLink Flex,0.75,60
R3D2P7N6A2UZ9B,B0D6W8GSL3,"3.0 out of 5 stars Good sound, but tops charging and turning on periodically",Den,3.0,"I am revising my opinion about this speaker. I will still be objective and list both good and bad things.GOOD: The sound is very good, despite being mono (you can purchase two speakers for stereo sound though). The bass is strong, bot not too boomy, the middles and lows are fine too. It outputs a pleasant sound harmonics, especially if you listen to it outside. It is also rugged, loud (f needed) and waterproof.BAD: It gets unresponsive and stops charging. This happened once at the beginning, I reset it and I thought it was OK. I don't use the unit very often though. Still, it doesn't turn on periodically when you need it most (like a surprise party for wife). Afterwards you try to charge it and it doesn't charge. After a day or so after pressing the buttons for 10 seconds many times as manual suggests and unplugging the power cable and plugging back it accidentally turns on, and the battery is empty. Then you try to charge it and it may or may not do it. I probably have a faulty device, and it's the first time I experience such a thing from Bose.",2025-02-24,AF2CHKRGBC7M52D3MNI7COMGIMBQ,False,0,Color: Black,Bose SoundLink Flex,0.5,196
R2CMXUXSQHPAX9,B0D6W8GSL3,5.0 out of 5 stars Sounds great & so portable! I LOVE IT!,LH,5.0,"This replaces my Bose iPod SoundDock & IMO the sound is even better & the unit is even easier to move around! I LOVE IT! I have a good sized workout area in the basement & it fills the area with music nicely at about 75% volume. It's good outside too, to a range of about 14'. Two would be awesome for a bigger area.",2025-02-23,AGNKINL4GBK2LFAXSHPMGYMQ56GQ,False,0,Color: Black,Bose SoundLink Flex,1.0,65
R1NM87Z4AITUR7,B0D6W8GSL3,"5.0 out of 5 stars Full, rich sound",JPBK,5.0,"Beautiful stereo sound from this compact device. Full bass and clear, crisp treble. It paired easily with my Android phone. It's well made and sleek. This exceeded my expectations.",2025-02-23,AGCULRXY4FLAXOGCXQGJJDVUQ63A,False,0,Color: Black,Bose SoundLink Flex,1.0,29
R1X35W4SI3R12A,B0D6W8GSL3,1.0 out of 5 stars Battery does not hold a charge for very long.,Steve Allen,1.0,Description states the battery holds a charge for 12 hours. Lucky if I get 3 hours.,2025-02-22,AECEKU2SAXRTM65F4GO5N3EVD66Q,False,4,Color: Alpine Sage,Bose SoundLink Flex,0.0,16
R3D049NPTZ9SSJ,B0D6W8GSL3,5.0 out of 5 stars Lives up to the Bose name.,Electriceye,5.0,Excellent tone reproduction at low to mid volume. Great battery life also.,2025-02-22,AGRVOEZ6XGLFHVZFROKT3DWEHASQ,False,0,Color: Sandstone,Bose SoundLink Flex,1.0,12
R1QD4W7RHY5SFD,B0D6W8GSL3,5.0 out of 5 stars So good,Randy Mo,5.0,"Great sound, good bass and very portable which is important. If you can't carry it you won't.",2025-02-22,AE2GCXEOFPVF7KQSUMLBIFN2GFBQ,False,0,Color: Sandstone,Bose SoundLink Flex,1.0,17
R215899NVUUMH2,B0D6W8GSL3,5.0 out of 5 stars Lol,Atompril,5.0,"What have I learned from Bluetooth speaker shopping? Well, don’t listen to online reviews. The armchair audiophile will steer you wrong as it did me many times. I fell for their BS. For a speaker this size, this is the best one. No, it cannot rumble your ears like a subwoofer can, this is a Bluetooth speaker. It’s a Bose so it sounds great, gets plenty loud but for a smaller setting. If you’re a colllege kid trying to ball out with a brand name party speaker, not this. It’s small. If you’re trying to impress someone with power and bass, get you a big party speaker, not this. For hiking, camping, kitchen vibes, chilllen on your porch after work, stuff like that, this is great. It’s a Bose so yes it hits the notes. If you turn it up all the way it cuts the low bass notes tho, as a speaker this size would. It also doesn’t have the best battery life, still decent but not as good as many other options.",2025-02-22,AFMNBIGLQ724PQD57EUG2U4DAECA,False,0,Color: Sandstone,Bose SoundLink Flex,1.0,174
R12CDWKSZS85FJ,B0D6W8GSL3,5.0 out of 5 stars Great quality and sounds,Ivan Shemyakin,5.0,"I am really I like this sound box. Really good quality, thank you",2025-02-22,AHRKTLWUC4LRZOD6GZ5AWBEMTDDA,False,0,Color: Black,Bose SoundLink Flex,1.0,13
R2CFFEH8142WYZ,B0D6W8GSL3,5.0 out of 5 stars Nice fit. Easy to apply and nice finish,David C.,5.0,"Well made, easy to apply and remove, great finish",2025-02-21,AGJGU6BEJFGWELLTRCLXEXEHFI3Q,False,1,Color: Sandstone,Bose SoundLink Flex,1.0,9
R16PAIK74Z9PQO,B0D6W8GSL3,3.0 out of 5 stars Works great at first but limited lifespan,Kimberly Smith,3.0,"My second Soundlink just died on me. The speaker works great, easy to connect, sounds really good. But twice now the battery has died where you can no longer recharge it. To replace you must open the product and solder in new connections, a pretty lengthy process, obviously it was not intended to have the battery replaceable by the user. So I will just throw it away I guess, again. It's a great product, I don't understand why they can't have replaceable batteries if they are going to crap out after 2 years of light use at my desk at work. If you don't mind throwing this away after a couple years, I guess it's a pretty good choice for a bluetooth speaker.",2025-02-21,AEX3B5PR2343GO6CZCXJ6KW33I6A,False,1,Color: Alpine Sage,Bose SoundLink Flex,0.5,123
R3B1O3L40ZEU2X,B0D6W8GSL3,5.0 out of 5 stars Great sound from a little box,Dave V,5.0,Great sound from a little box. Use this in my garage blue toothed to my iPhone. Easy controls and easy to power on and off.,2025-02-21,AEY6II2C7FJ2G5GCAPKDSXQC666Q,False,0,Color: Black,Bose SoundLink Flex,1.0,25
R3KG6WJP0XHILD,B0D6W8GSL3,2.0 out of 5 stars Battery life sucks,Mark P.,2.0,You can't play the speaker loud or it'll drain the battery in 30 min. Won't buy another one.,2025-02-21,AGWP7E6E532NPNCDK6RDK6JRUKQQ,False,0,Color: Black,Bose SoundLink Flex,0.25,18
R1FWY4G0WQSAJ6,B0D6W8GSL3,5.0 out of 5 stars Nice.,Mark Hart,5.0,Excellent sound.,2025-02-21,AGB7H44GNW7DUQERD7WDLZOJF45Q,False,0,Color: Alpine Sage,Bose SoundLink Flex,1.0,2
R1DOIXNQV9V9V9,B0D6W8GSL3,5.0 out of 5 stars Perfect,Pam Rapoza,5.0,This is just what you expect it to be...excellent sound and compact for travel!,2025-02-21,AHQNG44ERXYUHSCFJC6IV6O37SCQ,False,0,Color: Blue Dusk,Bose SoundLink Flex,1.0,14
R2A4LEJM0DKE2Q,B0D6W8GSL3,2.0 out of 5 stars So why buy two if they don't link?,Deagleonvalium,2.0,Individually the speakers are great but the truth is the shortcut is worthless it doesn't work consistently. It works well one time you do it the exact same way the next time and it doesn't work period. When you get it to work occasionally it just cuts off you haven't moved your phone you haven't moved your speakers it just randomly shuts off with the inability to turn the sound back on without powering everything off.. The disconnect started a couple days ago no updates on my phone or my Bose app just straight up disconnect or loss of sound whichever you want to call it.,2025-02-21,AGZH4C2QHNFTDMYSSM7XPXGAW5AQ,False,0,Color: Sandstone,Bose SoundLink Flex,0.25,106
R2WB5BY0ITT2W0,B0D6W8GSL3,5.0 out of 5 stars excellent speaker.,DCTRBAR,5.0,Couldn’t be happier with this product. Had an older version from 2018 which was used mostly for the beach and now I leave it in the home gym. Needed another one for other areas. The sound quality is phenomenal and even better than their old version. Very easy to use and connect to.,2025-02-20,AHIMS43AYNLH3BIYWV2HBIJK3ZAA,False,0,Color: Sandstone,Bose SoundLink Flex,1.0,53
R3BKBMUPS4BLBP,B0D6W8GSL3,5.0 out of 5 stars Incredible sound!,Dennis Pastore,5.0,Incredible sound-easy link to your phone or tablet! Highly recommend!,2025-02-19,AFT5VFPIXMOMKCGCWUHRSM6Q4SBA,False,0,Color: Alpine Sage,Bose SoundLink Flex,1.0,10
R1B9PFFXOX2Z1P,B0D6W8GSL3,5.0 out of 5 stars Just Awesome...... It's a Bose,Harley UltraRider-NC,5.0,"You will not be disappointed with this purchase, awesome Bose sound. It also has the ability to handle in coming phone calls. JUST A MUST HAVE PORTABLE SPEAKER!!",2025-02-19,AHHIWZHAZW4TDLWBTBIJOGI2TWRQ,False,0,Color: Black,Bose SoundLink Flex,1.0,28
R21W6TQX8DQ8M8,B0D6W8GSL3,5.0 out of 5 stars el mejor sonido,BLANCA,5.0,exelente,2025-02-19,AEEV2EB75WRQALXDKOPUJ2YDGAOA,False,0,Color: Alpine Sage,Bose SoundLink Flex,1.0,1
R3R6E01ZTMXDX6,B0D6W8GSL3,5.0 out of 5 stars Great sound,Kathie DeVillers,5.0,"Great sound, size, easy to pair up, love 12 hours of battery",2025-02-19,AFLMASXDDJORSWM2OO3SPNAWZ7XQ,False,0,Color: Sandstone,Bose SoundLink Flex,1.0,12
R9U9FSKOLJRZ3,B0D6W8GSL3,5.0 out of 5 stars Very good purchase!,Jenny,5.0,Works very well! Can be easily charged with an iPad charger and super happy with the size and the fact it can be taken anywhere!,2025-02-18,AGXVQM4DRY5I6LOFPQJMVMLILFVQ,False,0,Color: Black,Bose SoundLink Flex,1.0,25
RVTTVMCV8I2T9,B0D6W8GSL3,5.0 out of 5 stars Sound and size is perfect,borrego,5.0,Sound is great. Gave it Asa gift to my daughter for Christmas and she continues to rave about it.,2025-02-17,AGK5WD7BDDWDPGWOWFMMX7XOPIJA,False,0,Color: Sandstone,Bose SoundLink Flex,1.0,19
R1UBVVDG4W8LP6,B0D6W8GSL3,5.0 out of 5 stars Bose speaker,Lucia C Rayos,5.0,Great sound quality. It was a great investment.,2025-02-17,AGTGSKHUQ2HARKO4P3NUPC4FZVGA,False,0,Color: Alpine Sage,Bose SoundLink Flex,1.0,8
RAYWP3BEL5CC9,B01MTB55WH,5.0 out of 5 stars Music,Daryl C. Geyen,5.0,Light weight Battery lasts a long time,2025-03-20,AGW2QCGFADDIJXDZ3NGOEEST5NWQ,False,0,Color: Black,Anker Soundcore 2,1.0,7
R22AEARPIOE88C,B01MTB55WH,5.0 out of 5 stars Very easy to use,D Pollock,5.0,"Super easy to set up and use. I plugged it it, turned it on, and paired it with my phone. I was listening to music on it less than a minute after opening the box.",2025-03-20,AHYEIBQU7JAKQOEBJDCY2LP6LFJQ,False,0,Color: Black,Anker Soundcore 2,1.0,35
R2YTUKZGCY1YI2,B01MTB55WH,5.0 out of 5 stars It's great,Lucyneedsaventi,5.0,The reviews are right. This is a really good speakerI love it,2025-03-20,AHLYRL5UHNSL2IUGDN7XOSCI6G5A,False,0,Color: Black,Anker Soundcore 2,1.0,12
R3JK8F9WJ0JMYF,B01MTB55WH,5.0 out of 5 stars The price and bass,Boying,5.0,It is a good one.,2025-03-19,AENPZCBLR5PCQLTXBTLSFIUUHHJA,False,0,Color: Black,Anker Soundcore 2,1.0,5
R14S9QDQO7D6O1,B01MTB55WH,1.0 out of 5 stars Return,Kritter,1.0,"Didn't work right, - returned for refund.",2025-03-19,AHXEKILACUGYICFGX6YJFMF5HTFQ,False,0,Color: Black,Anker Soundcore 2,0.0,7
R31CKJMI50QDUI,B01MTB55WH,5.0 out of 5 stars Top notch small speaker.,Samuel Benson,5.0,"Early review: It looks bigger than it actually is in the stock photo because there's no reference, but for the smaller size, I honestly don't know how you can get a better product, especially for a deal under $30 like I snagged. It's not going to give you deep feeling bass like a boombox but as it hits the ear it's very impressive. The quality and feel is amazing - as usual for Anker. I will probably never test the battery length advertised, that being said, I don't doubt this company about that as their primary products are batteries and chargers. The silicon black is deep and doesn't have any hue, would be great if you want something less noticeable. Recommended. (I got the hardcase and it's nice as well; recommended.)",2025-03-19,AELH72GQTSXGIVEB6JPDH2LXWUNQ,False,0,Color: Black,Anker Soundcore 2,1.0,131
R2JXZUOAFJPMJH,B01MTB55WH,5.0 out of 5 stars Worth it!,David Donaldson,5.0,Great quality for the price!,2025-03-19,AEZB63HB74GDHMBTH6DQAQAVVGYQ,False,0,Color: Black,Anker Soundcore 2,1.0,5
RHK2KKZVWPYJ,B01MTB55WH,5.0 out of 5 stars Excellent Sound Quality and Outstanding Customer Support - A Really Good Bluetooth Speaker,Zeff C.,5.0,"The sound quality and volume are excellent. As a bass enthusiast, I highly recommend this product. The audio is crystal clear with deep bass, and it's perfectly loud for a small to medium-sized room. The battery life is impressive too.I initially encountered a Bluetooth connectivity issue, but after troubleshooting with Anker support, they promptly sent a replacement—no questions asked. The new unit works flawlessly. Their customer support is exceptional. Thank you so much.",2025-03-19,AHFMMZY7DNHOUVISKP4WSKKEYUTQ,False,0,Color: Black,Anker Soundcore 2,1.0,73
RZEVOL5GASEH1,B01MTB55WH,5.0 out of 5 stars Good quality for the price,Bradley,5.0,Good bang for the buck,2025-03-19,AHNGKBTLV4WVCS7YWNFDPUKVLYGA,False,0,Color: Black,Anker Soundcore 2,1.0,5
R3V714OYL50TM5,B01MTB55WH,5.0 out of 5 stars Sound,gabriel,5.0,Same quality as my JBL only $125 lessI love it,2025-03-19,AE4NARYVB5SEGYA2664S45SMRDIQ,False,0,Color: Black,Anker Soundcore 2,1.0,10
RXLLCWEIG9XUG,B01MTB55WH,"4.0 out of 5 stars Good speaker, not very loud",SaltySteel,4.0,"Good speaker, handles full volume well without distortion. Just doesn't get loud. Not enough volume to fill a room.I would still recommend it as a good portable speaker.",2025-03-18,AH4WEXWKDOG22I7EE2XNUADTH52A,False,0,Color: Black,Anker Soundcore 2,0.75,28
R1ROPMS9J5VYDW,B01MTB55WH,1.0 out of 5 stars Stereo gave out,Sufyan Ansari,1.0,One soeaker gavd it with barely any use over time,2025-03-18,AHBDOVNGKRQTHW5DMTUHAZ6Z4UBA,False,0,Color: Black,Anker Soundcore 2,0.0,10
R2QGO6D4CHHGVR,B01MTB55WH,5.0 out of 5 stars Love,Amazon Customer,5.0,Great sound for a small device easy to use,2025-03-18,AGS342W7JCFVJO7KDURA2Z3TS2OA,False,0,Color: Black,Anker Soundcore 2,1.0,9
R5C2HRKLJXKBU,B01MTB55WH,5.0 out of 5 stars ITS WORTH IT!,Patrick,5.0,PERFECT SOUNDS GREAT,2025-03-18,AH7T6EU4QWMQW7RNQMB5ZSOF3O4A,False,0,Color: Black,Anker Soundcore 2,1.0,3
R2ALODRCBXF3RW,B01MTB55WH,5.0 out of 5 stars I Would Recommend This Speaker,Concerned,5.0,"This is now my favorite Bluetooth speaker. I really like the integrated volume and play/pause control, and the sound quality is great at this price point. A VERY nice (and unexpected) bonus was having a built-in mic which comes in very handy during my online meetings. I walk around with the speaker and place it down while talking - sometimes I just don't want to wear headphones. Oh, I haven't tested out the waterproofness but it appears to be pretty good. I'll be using this in the shower for sure. Easy to set up and simple to charge.",2025-03-18,AEHI2W6SU2L55AHH632DPNLOAJ5Q,False,0,Color: Black,Anker Soundcore 2,1.0,98
R2K6VW7UKLWOQA,B01MTB55WH,5.0 out of 5 stars Anker always delivers,Jacob,5.0,"I got one of these 4 years ago for the shower, still kicking, still lasts many showers. Still better than a standard shower speaker. Goes on sale for 25 bucks regularly and at that price you won't be disappointed at all. Anker makes amazing stuff.",2025-03-17,AFL4MT53P5UXY33WYEXEDCEECGMQ,False,0,Color: Black,Anker Soundcore 2,1.0,45
R3KY9LE3V84IQ7,B01MTB55WH,3.0 out of 5 stars Decent but a step back in sound quality,Brett Coss,3.0,"I bought this speaker to replace my Anker 20w I have been using for the last 4 years after the battery gave out. I was excited to see a smaller package but the sound quality is much worse than the 20w. They are basically the same price, I would probably return this for another one of those if I still had the packaging.",2025-03-17,AHJSJM5AXQ3O2P5ET2IAO7B7353Q,False,0,Color: Black,Anker Soundcore 2,0.5,63
R2BDO1QFBJKKZN,B01MTB55WH,5.0 out of 5 stars Genial,jaime ortiz,5.0,100x% recomendado,2025-03-17,AHOQNC6V54RGQOFXCXWUNW2XRXQA,False,0,Color: Black,Anker Soundcore 2,1.0,2
R3NX5PEWIKC7TG,B01MTB55WH,4.0 out of 5 stars Sound and Build quality is supreme for price point. Anker did a great job,thanh chau,4.0,"Overall Quality and build is SOLID. 5/5 stars on the build.Sound and Bass 5/5 as well, make sure its on stereo if paired to PC bluetooth.",2025-03-17,AE5YIMNHG7ZHSEJHAMSZII3B35KA,False,0,Color: Black,Anker Soundcore 2,0.75,26
R1RRQC8PXCJ52U,B01MTB55WH,"5.0 out of 5 stars Great sound, great price!",Chris G.,5.0,"(UPDATE to previous review.) Two days later I ordered another one of these bad boys. I use it for my work and home laptop. Same quality, same sound and same satisfaction as with the first speaker. Love this little guy. I paired it with my wife's and the quality of sound was amazing. The instructions to pair are not entirely accurate. I would watch the video instead. Not complicated but the video method works and is easy to follow. I haven't fully taken advantage of the portable feature (speaker on the go) but I can easily see that it would be convenient and effective. Do it! You won't be disappointed.Believe the hype! I looked over the reviews and was impressed by the responses. The images showed it as well-made and durable. I like that it's waterproof as this would be a shower speaker for my wife. Her current speaker is tinny and super low quality. For $30 I figured I couldn't go wrong. It arrived well-packaged and with a 50% charge. It connected to our phones easily and quickly. We are thoroughly impressed with the sound. This little guy packs a punch. My only word of caution is you cannot custom tune this model with the SoundCore app. It appears this is the only model not supported. I'm happy with the stock preset so it really wasn't an issue. This would make a great speaker for work or for my home laptop. I will definitely order one for myself.",2025-03-17,AGRYRFEJRYM447HUFGL3RLI2N3TA,False,0,Color: Black,Anker Soundcore 2,1.0,249
R22MLA0RSCCL4P,B01MTB55WH,5.0 out of 5 stars Perfect,Pam C.,5.0,So easy and great sound! Got one for my 86 year old mother too; she loves it!,2025-03-17,AFB4SKVGVU57ARATWYU4GGKTEGUQ,False,0,Color: Black,Anker Soundcore 2,1.0,17
R2YG95094YAQ0K,B01MTB55WH,5.0 out of 5 stars Great Little Speaker,Andy Schlenker,5.0,I bought this to keep on my Polaris Ranger side by side. It sounds good/great for the money paid for it and I can hear it over the engine noise. It's super easy to connect to and recharge. So far it's been a good value and I'd buy it again.,2025-03-17,AGPJHWMRZM763EPB6NMORT6UPUYQ,False,0,Color: Black,Anker Soundcore 2,1.0,50
RL7DS55ZUQXOT,B01MTB55WH,5.0 out of 5 stars Does the job,Avery Bean,5.0,It’s good,2025-03-17,AEUAYHPOCP64QGE6P3VS6T3LY2GA,False,0,Color: Black,Anker Soundcore 2,1.0,2
R1141N8H5K5Y49,B01MTB55WH,5.0 out of 5 stars Great quality,Jesus R.,5.0,Good quality great sound highly recommend,2025-03-17,AGVMOPIFTOV3KRU7HFNPXWRESN7A,False,0,Color: Black,Anker Soundcore 2,1.0,6
R3ODVO6Y1BMBJB,B01MTB55WH,5.0 out of 5 stars Easy to use,cheryl,5.0,I like it…easy to use,2025-03-17,AHFNHHO5SOUEC6WDUQ6X4RQSG6LA,False,0,Color: Black,Anker Soundcore 2,1.0,5
R777UER35UUOK,B01MTB55WH,5.0 out of 5 stars Good for the office,Michael Fox,5.0,good sound and fair price,2025-03-16,AE37QZC3YCKZVAQNC6WLSANLX2RA,False,0,Color: Black,Anker Soundcore 2,1.0,5
R1EHCVW99F5UA7,B01MTB55WH,5.0 out of 5 stars Muy bueno,gaston sosa,5.0,Buena calidad de audio,2025-03-16,AFIWF5IFGNIBAJJQMC2Y65NJZXPQ,False,0,Color: Black,Anker Soundcore 2,1.0,4
R3OA9SC372JQM5,B01MTB55WH,5.0 out of 5 stars Low cost Great sound.,G. Bass,5.0,Great sound for low cost.,2025-03-16,AGJGWB52N7NCL5BOHDIFJ5RIIZDQ,False,0,Color: Black,Anker Soundcore 2,1.0,5
R1KNAU29MX4ZI2,B01MTB55WH,3.0 out of 5 stars Honestly not biased....,Dj Swany,3.0,"I gotta be honest.... I wanted to give this thing 5 stars but for few reasons its lucky to get 4, I should do 3 but....1. For some reason it doesn't sync to the Soundcore, yes have any SC products they all sync'd fine no matter what I reset or do it won't sync so I can't play with the EQ... Disappointed very2. It cost 10-20$ more than the Select4Go but isn't louder, and I could argue not even as loud.3. There's no latch to hook anything into it for better handling and portable purposes unless you buy the outer skin with one.They have so many different levels of Bluetooth speakers and even though I have a lot still haven't tried them all in my hunt for a louder one than Select4Go but smaller and cheaper than the Boom. Quest continues....",2025-03-16,AHZU4ZC775WC5QYSBL44BJ53F3XA,False,0,Color: Black,Anker Soundcore 2,0.5,141
R1QGYQAR1BJ9OH,B01MTB55WH,5.0 out of 5 stars Very much worth the money!,Matt A,5.0,"It's a good little speaker with pretty decent sound output. There's not much bass, but that's to be expected from a speaker like this. I like to put it on the shelf in my shower and have nonstop tunes when I'm getting ready for work. I love Anker Soundcore speakers!",2025-03-16,AFB5XLLW7L6XNZQ5RAKLJI3432GQ,False,0,Color: Black,Anker Soundcore 2,1.0,50
RZN4Z8EPD0QAG,B01MTB55WH,1.0 out of 5 stars Not loud enough,Mel Roberts,1.0,Nor close to as loud or clear as some reviews say,2025-03-15,AHB2RQZADDB6TTI7D7UHFKC643DQ,False,0,Color: Black,Anker Soundcore 2,0.0,11
RA8J55RKGHV8T,B01MTB55WH,5.0 out of 5 stars Great speaker for a reasonable price!,lauren c,5.0,Works great! Easy to set up and the sound is rly good for the price point. I just wish there was a strap/handle to hold it by.,2025-03-15,AF6EMHVQZ2XWU5FVINL4YRLXZ5OA,False,0,Color: Black,Anker Soundcore 2,1.0,27
R1I0CKVPNAPCK1,B01MTB55WH,5.0 out of 5 stars The Portable Bluetooth Speaker Value Winner!,Grateful-citizen.,5.0,"Anker continues to expand their line of quality and top value products. This is an excellent portable speaker portable speaker that achieves the sweet spot for its size, sound quality and value.",2025-03-15,AGXLIUKCNW7SOG7SUHTFVI2BILBA,False,0,Color: Black,Anker Soundcore 2,1.0,32
R3QDL3M2IO8T8G,B01MTB55WH,5.0 out of 5 stars Looks nice,William Davis,5.0,"Ordered for my patio, it does the job,puts out good sound volume goes up just enough for me since I have neibors,",2025-03-15,AFLQVKH37ESVZMZYBXOB6GXEEYQQ,False,0,Color: Black,Anker Soundcore 2,1.0,22
R3EX1YQSCU7WMZ,B01MTB55WH,4.0 out of 5 stars Good sound for the price.,Michael A. Mitchell,4.0,Good sound for the price.,2025-03-15,AGBLY2SWYKXRQZPPAQFIJUBUDGAA,False,0,Color: Black,Anker Soundcore 2,0.75,5
R3OTXG9OVT5ON1,B01MTB55WH,"2.0 out of 5 stars Okay buy, however…",James Jackson,2.0,I bought one several months back but I received a recall notice from Amazon saying the battery has the potential to explode if overcharged or something. So I completely discharged the battery and threw it away.,2025-03-15,AFICEXN7UJPMLEY2WOJHKHJZIYMA,False,0,Color: Black,Anker Soundcore 2,0.25,36
